"theta","K","R","n","m","Aobs_averagepcs","B","logitB","logitA"
0.25,6,1.25,25,4,0.264933333333333,0.332096933719658,-0.698716157311409,-1.02048297603787
0.25,6,1.25,30,4,0.272466666666667,0.347123049955077,-0.631709345701162,-0.982143534548812
0.25,6,1.25,35,4,0.280566666666667,0.360882208561352,-0.571537161524992,-0.941652497547394
0.25,6,1.25,40,4,0.290733333333333,0.373627923020802,-0.516684122720696,-0.8918251056736
0.25,6,1.25,45,4,0.298533333333333,0.385538028254979,-0.466107207503342,-0.854291785132053
0.25,6,1.25,50,4,0.306166666666667,0.39674304163441,-0.419054418395321,-0.81810216197985
0.25,6,1.5,20,1,0.390433333333333,0.436904853610532,-0.253733167678463,-0.445491088804758
0.25,6,1.5,25,1,0.415766666666667,0.465759668800666,-0.137176027237351,-0.340176240947467
0.25,6,1.5,30,1,0.438033333333333,0.491369320379135,-0.0345261478299251,-0.249147525172163
0.25,6,1.5,35,1,0.453866666666667,0.514469514464446,0.0578942229766704,-0.185059677026079
0.25,6,1.5,40,1,0.471366666666667,0.535548913352717,0.142435977704092,-0.114658783190824
0.25,6,1.5,45,1,0.484933333333333,0.554952506478008,0.220701532684251,-0.0602849176792923
0.25,6,1.5,50,1,0.5018,0.572935127606383,0.293836567289361,0.00720003110424186
0.25,6,1.5,20,2,0.374433333333333,0.436904853610532,-0.253733167678463,-0.513244133649703
0.25,6,1.5,25,2,0.397166666666667,0.465759668800666,-0.137176027237351,-0.417284754853356
0.25,6,1.5,30,2,0.418333333333333,0.491369320379135,-0.0345261478299251,-0.329618983070643
0.25,6,1.5,35,2,0.4365,0.514469514464446,0.0578942229766704,-0.255378958200174
0.25,6,1.5,40,2,0.456766666666667,0.535548913352717,0.142435977704092,-0.173366254829788
0.25,6,1.5,45,2,0.471366666666667,0.554952506478008,0.220701532684251,-0.114658783190824
0.25,6,1.5,50,2,0.489066666666667,0.572935127606383,0.293836567289361,-0.0437403057143958
0.25,6,1.5,20,3,0.361433333333333,0.436904853610532,-0.253733167678463,-0.569148473592919
0.25,6,1.5,25,3,0.385833333333333,0.465759668800666,-0.137176027237351,-0.464860838103103
0.25,6,1.5,30,3,0.404766666666667,0.491369320379135,-0.0345261478299251,-0.385642716143306
0.25,6,1.5,35,3,0.423566666666667,0.514469514464446,0.0578942229766704,-0.308148772621388
0.25,6,1.5,40,3,0.4469,0.535548913352717,0.142435977704092,-0.213203961061227
0.25,6,1.5,45,3,0.457333333333333,0.554952506478008,0.220701532684251,-0.171082738276655
0.25,6,1.5,50,3,0.4763,0.572935127606383,0.293836567289361,-0.0948710934786274
0.25,6,1.5,25,4,0.374266666666667,0.465759668800666,-0.137176027237351,-0.513955739432535
0.25,6,1.5,30,4,0.3922,0.491369320379135,-0.0345261478299251,-0.438073966720447
0.25,6,1.5,35,4,0.4132,0.514469514464446,0.0578942229766704,-0.350752309023343
0.25,6,1.5,40,4,0.431633333333333,0.535548913352717,0.142435977704092,-0.275190287949312
0.25,6,1.5,45,4,0.4464,0.554952506478008,0.220701532684251,-0.215226993236359
0.25,6,1.5,50,4,0.464266666666667,0.572935127606383,0.293836567289361,-0.143177425046745
0.25,6,1.75,20,1,0.475433333333333,0.53540951218326,0.141875551220205,-0.0983458560774421
0.25,6,1.75,25,1,0.512266666666667,0.572231540607161,0.29096163427434,0.0490765143776909
0.25,6,1.75,30,1,0.541366666666667,0.604248479159631,0.423198960988745,0.165845753746786
0.25,6,1.75,35,1,0.567133333333333,0.632541954722814,0.543137400354607,0.270164680467398
0.25,6,1.75,40,1,0.591766666666667,0.65783657213754,0.653668047693394,0.37127350668551
0.25,6,1.75,45,1,0.613133333333333,0.680648096339124,0.756751786088273,0.460502318712089
0.25,6,1.75,50,1,0.6321,0.701360450586362,0.853784623915963,0.541236447367524
0.25,6,1.75,20,2,0.4583,0.53540951218326,0.141875551220205,-0.167188351148775
0.25,6,1.75,25,2,0.490066666666667,0.572231540607161,0.29096163427434,-0.0397385619477785
0.25,6,1.75,30,2,0.526866666666667,0.604248479159631,0.423198960988745,0.107570274679993
0.25,6,1.75,35,2,0.5536,0.632541954722814,0.543137400354607,0.215226993236359
0.25,6,1.75,40,2,0.578566666666667,0.65783657213754,0.653668047693394,0.316892180908984
0.25,6,1.75,45,2,0.599866666666667,0.680648096339124,0.756751786088273,0.404909583400805
0.25,6,1.75,50,2,0.6207,0.701360450586362,0.853784623915963,0.492520424724754
0.25,6,1.75,20,3,0.4427,0.53540951218326,0.141875551220205,-0.230211354837395
0.25,6,1.75,25,3,0.476166666666667,0.572231540607161,0.29096163427434,-0.0954056345667945
0.25,6,1.75,30,3,0.507866666666667,0.604248479159631,0.423198960988745,0.0314692634486056
0.25,6,1.75,35,3,0.540566666666667,0.632541954722814,0.543137400354607,0.162624126024935
0.25,6,1.75,40,3,0.5646,0.65783657213754,0.653668047693394,0.259852367018942
0.25,6,1.75,45,3,0.588166666666667,0.680648096339124,0.756751786088273,0.35639161768666
0.25,6,1.75,50,3,0.6071,0.701360450586362,0.853784623915963,0.435138395571974
0.25,6,1.75,25,4,0.467433333333333,0.572231540607161,0.29096163427434,-0.130451349300921
0.25,6,1.75,30,4,0.4967,0.604248479159631,0.423198960988745,-0.0132001916690097
0.25,6,1.75,35,4,0.528133333333333,0.632541954722814,0.543137400354607,0.112652317276453
0.25,6,1.75,40,4,0.5517,0.65783657213754,0.653668047693394,0.207541769116991
0.25,6,1.75,45,4,0.573933333333333,0.680648096339124,0.756751786088273,0.297917417007673
0.25,6,1.75,50,4,0.595433333333333,0.701360450586362,0.853784623915963,0.386472896342523
0.25,6,2,20,1,0.538033333333333,0.61512340493217,0.468900155488621,0.152427777704477
0.25,6,2,25,1,0.580366666666667,0.656506231804474,0.647763216746776,0.324278773600339
0.25,6,2,30,1,0.6158,0.691636250043102,0.807780074700694,0.471758985155944
0.25,6,2,35,1,0.644233333333333,0.721945841753065,0.954134216102198,0.593785894071503
0.25,6,2,40,1,0.676866666666667,0.748401742991433,1.09010632618086,0.739409271455847
0.25,6,2,45,1,0.699733333333333,0.771696218199142,1.21791385439309,0.846028341364344
0.25,6,2,50,1,0.722,0.792346913651907,1.33913048500991,0.954404025202189
0.25,6,2,20,2,0.523366666666667,0.61512340493217,0.468900155488621,0.0935347998426743
0.25,6,2,25,2,0.5609,0.656506231804474,0.647763216746776,0.244815458946619
0.25,6,2,30,2,0.606433333333333,0.691636250043102,0.807780074700694,0.432344328789694
0.25,6,2,35,2,0.635566666666667,0.721945841753065,0.954134216102198,0.55617335362996
0.25,6,2,40,2,0.667,0.748401742991433,1.09010632618086,0.69464755593518
0.25,6,2,45,2,0.689133333333333,0.771696218199142,1.21791385439309,0.796070673760164
0.25,6,2,50,2,0.7132,0.792346913651907,1.33913048500991,0.91097677726352
0.25,6,2,20,3,0.508766666666667,0.61512340493217,0.468900155488621,0.0350702607018592
0.25,6,2,25,3,0.546766666666667,0.656506231804474,0.647763216746776,0.1876150647568
0.25,6,2,30,3,0.5902,0.691636250043102,0.807780074700694,0.364792226704039
0.25,6,2,35,3,0.6245,0.721945841753065,0.954134216102198,0.508692858361443
0.25,6,2,40,3,0.651766666666667,0.748401742991433,1.09010632618086,0.626813871488767
0.25,6,2,45,3,0.680233333333333,0.771696218199142,1.21791385439309,0.754844313411138
0.25,6,2,50,3,0.701333333333333,0.792346913651907,1.33913048500991,0.85365516088267
0.25,6,2,25,4,0.5365,0.656506231804474,0.647763216746776,0.146260177064843
0.25,6,2,30,4,0.578466666666667,0.691636250043102,0.807780074700694,0.316482067734877
0.25,6,2,35,4,0.610233333333333,0.721945841753065,0.954134216102198,0.448293128210696
0.25,6,2,40,4,0.644366666666667,0.748401742991433,1.09010632618086,0.59436768473023
0.25,6,2,45,4,0.667933333333333,0.771696218199142,1.21791385439309,0.69885261618598
0.25,6,2,50,4,0.693866666666667,0.792346913651907,1.33913048500991,0.818259082192939
0.25,6,2.25,20,1,0.5881,0.679695285347348,0.752371811958849,0.356116400023875
0.25,6,2.25,25,1,0.6287,0.72309178465826,0.959850065115072,0.526643834205981
0.25,6,2.25,30,1,0.670333333333333,0.758979389097603,1.14709216943738,0.70969305814994
0.25,6,2.25,35,1,0.698666666666667,0.789143297318558,1.31976915471455,0.840956685048756
0.25,6,2.25,40,1,0.732166666666667,0.814792710596987,1.48145805699945,1.00564327823827
0.25,6,2.25,45,1,0.7586,0.836794549689999,1.63456874153296,1.14501932059137
0.25,6,2.25,50,1,0.7757,0.855796340551705,1.7808058258005,1.24078140597066
0.25,6,2.25,20,2,0.578433333333333,0.679695285347348,0.752371811958849,0.316345369210527
0.25,6,2.25,25,2,0.613,0.72309178465826,0.959850065115072,0.45994024290643
0.25,6,2.25,30,2,0.661466666666667,0.758979389097603,1.14709216943738,0.66983703059637
0.25,6,2.25,35,2,0.693666666666667,0.789143297318558,1.31976915471455,0.817317704037947
0.25,6,2.25,40,2,0.725733333333333,0.814792710596987,1.48145805699945,0.973081768781243
0.25,6,2.25,45,2,0.7511,0.836794549689999,1.63456874153296,1.10448758931842
0.25,6,2.25,50,2,0.771533333333333,0.855796340551705,1.7808058258005,1.21698955597347
0.25,6,2.25,20,3,0.562266666666667,0.679695285347348,0.752371811958849,0.250366336244967
0.25,6,2.25,25,3,0.6012,0.72309178465826,0.959850065115072,0.410467619791136
0.25,6,2.25,30,3,0.648066666666667,0.758979389097603,1.14709216943738,0.610551807997453
0.25,6,2.25,35,3,0.682933333333333,0.789143297318558,1.31976915471455,0.767285189508743
0.25,6,2.25,40,3,0.714666666666667,0.814792710596987,1.48145805699945,0.918158146048951
0.25,6,2.25,45,3,0.744533333333333,0.836794549689999,1.63456874153296,1.0696656859114
0.25,6,2.25,50,3,0.764133333333333,0.855796340551705,1.7808058258005,1.17547562039195
0.25,6,2.25,25,4,0.589766666666667,0.72309178465826,0.959850065115072,0.363000874940666
0.25,6,2.25,30,4,0.636666666666667,0.758979389097603,1.14709216943738,0.560925545817486
0.25,6,2.25,35,4,0.671733333333333,0.789143297318558,1.31976915471455,0.716035150168156
0.25,6,2.25,40,4,0.707066666666667,0.814792710596987,1.48145805699945,0.88117990475252
0.25,6,2.25,45,4,0.734833333333333,0.836794549689999,1.63456874153296,1.01928515702015
0.25,6,2.25,50,4,0.7571,0.855796340551705,1.7808058258005,1.13684550910113
0.25,6,2.5,20,1,0.6276,0.732143976542009,1.00552757363526,0.521934475455965
0.25,6,2.5,25,1,0.667866666666667,0.775751250362389,1.24107598996685,0.698552058095436
0.25,6,2.5,30,1,0.711933333333333,0.810833035064364,1.45543212009867,0.904792339239612
0.25,6,2.5,35,1,0.740833333333333,0.839518913704793,1.65465291276094,1.05030432333467
0.25,6,2.5,40,1,0.769066666666667,0.863249448651973,1.84254522449178,1.2030485898424
0.25,6,2.5,45,1,0.7984,0.883052980055021,2.02166418760605,1.37632418880004
0.25,6,2.5,50,1,0.813133333333333,0.89969225902785,2.19380990026116,1.47049974767845
0.25,6,2.5,20,2,0.6199,0.732143976542009,1.00552757363526,0.489123798712671
0.25,6,2.5,25,2,0.656766666666667,0.775751250362389,1.24107598996685,0.648918317739217
0.25,6,2.5,30,2,0.704,0.810833035064364,1.45543212009867,0.866418901833982
0.25,6,2.5,35,2,0.7379,0.839518913704793,1.65465291276094,1.03508220373496
0.25,6,2.5,40,2,0.764866666666667,0.863249448651973,1.84254522449178,1.17954879756309
0.25,6,2.5,45,2,0.7926,0.883052980055021,2.02166418760605,1.34066938496091
0.25,6,2.5,50,2,0.810833333333333,0.89969225902785,2.19380990026116,1.4554340647046
0.25,6,2.5,20,3,0.606433333333333,0.732143976542009,1.00552757363526,0.432344328789694
0.25,6,2.5,25,3,0.646466666666667,0.775751250362389,1.24107598996685,0.603543861167416
0.25,6,2.5,30,3,0.693366666666667,0.810833035064364,1.45543212009867,0.815906279979671
0.25,6,2.5,35,3,0.731733333333333,0.839518913704793,1.65465291276094,1.00343463818609
0.25,6,2.5,40,3,0.758966666666667,0.863249448651973,1.84254522449178,1.14702262248321
0.25,6,2.5,45,3,0.788966666666667,0.883052980055021,2.02166418760605,1.31870797350068
0.25,6,2.5,50,3,0.808766666666667,0.89969225902785,2.19380990026116,1.44201613059711
0.25,6,2.5,25,4,0.6358,0.775751250362389,1.24107598996685,0.557180881183195
0.25,6,2.5,30,4,0.684066666666667,0.810833035064364,1.45543212009867,0.772524157894621
0.25,6,2.5,35,4,0.719666666666667,0.839518913704793,1.65465291276094,0.942808770541859
0.25,6,2.5,40,4,0.751633333333333,0.863249448651973,1.84254522449178,1.10734246749578
0.25,6,2.5,45,4,0.784033333333333,0.883052980055021,2.02166418760605,1.28932746166559
0.25,6,2.5,50,4,0.802766666666667,0.89969225902785,2.19380990026116,1.40367663370364
0.3,6,1.25,20,1,0.279933333333333,0.323170780794723,-0.739238063341579,-0.944792320734281
0.3,6,1.25,25,1,0.289366666666667,0.340836039973358,-0.659570764351553,-0.898461964472734
0.3,6,1.25,30,1,0.300266666666667,0.356728018893428,-0.589593982943684,-0.846028341364344
0.3,6,1.25,35,1,0.307966666666667,0.371261366944107,-0.526809334932337,-0.809642572005804
0.3,6,1.25,40,1,0.315633333333333,0.384708975347579,-0.469608226437506,-0.773912634049264
0.3,6,1.25,45,1,0.323633333333333,0.397261900244524,-0.416887012084591,-0.737124147597479
0.3,6,1.25,50,1,0.331033333333333,0.409060170138482,-0.367851941022596,-0.703515158035325
0.3,6,1.25,20,2,0.265766666666667,0.323170780794723,-0.739238063341579,-1.01620814008166
0.3,6,1.25,25,2,0.275366666666667,0.340836039973358,-0.659570764351553,-0.967562236894674
0.3,6,1.25,30,2,0.284833333333333,0.356728018893428,-0.589593982943684,-0.920611401875934
0.3,6,1.25,35,2,0.2911,0.371261366944107,-0.526809334932337,-0.890047622109394
0.3,6,1.25,40,2,0.303833333333333,0.384708975347579,-0.469608226437506,-0.829109789818512
0.3,6,1.25,45,2,0.308466666666667,0.397261900244524,-0.416887012084591,-0.807297566524828
0.3,6,1.25,50,2,0.312866666666667,0.409060170138482,-0.367851941022596,-0.786751239242375
0.3,6,1.25,20,3,0.2547,0.323170780794723,-0.739238063341579,-1.07370043990224
0.3,6,1.25,25,3,0.266133333333333,0.340836039973358,-0.659570764351553,-1.01432992274177
0.3,6,1.25,30,3,0.2729,0.356728018893428,-0.589593982943684,-0.979958591941719
0.3,6,1.25,35,3,0.2818,0.371261366944107,-0.526809334932337,-0.935550482327403
0.3,6,1.25,40,3,0.292566666666667,0.384708975347579,-0.469608226437506,-0.882950835643524
0.3,6,1.25,45,3,0.2987,0.397261900244524,-0.416887012084591,-0.853496030320801
0.3,6,1.25,50,3,0.304033333333333,0.409060170138482,-0.367851941022596,-0.828164421949217
0.3,6,1.25,25,4,0.2594,0.340836039973358,-0.659570764351553,-1.04908939659717
0.3,6,1.25,30,4,0.266333333333333,0.356728018893428,-0.589593982943684,-1.01330613576019
0.3,6,1.25,35,4,0.272133333333333,0.371261366944107,-0.526809334932337,-0.983825738971913
0.3,6,1.25,40,4,0.283033333333333,0.384708975347579,-0.469608226437506,-0.929464673177069
0.3,6,1.25,45,4,0.290233333333333,0.397261900244524,-0.416887012084591,-0.894251080357783
0.3,6,1.25,50,4,0.294433333333333,0.409060170138482,-0.367851941022596,-0.873948657375038
0.3,6,1.5,20,1,0.388933333333333,0.450214987459163,-0.199802096933707,-0.451798114641403
0.3,6,1.5,25,1,0.4133,0.480531360546048,-0.0779139491641505,-0.350339894414127
0.3,6,1.5,30,1,0.4338,0.507349645354542,0.0294006990681842,-0.266363774285025
0.3,6,1.5,35,1,0.4573,0.531466463848428,0.126032417526855,-0.17121705040535
0.3,6,1.5,40,1,0.475533333333333,0.553409869620226,0.214457662009367,-0.0979448920512043
0.3,6,1.5,45,1,0.491666666666667,0.573552245535884,0.296359170769839,-0.0333364202675918
0.3,6,1.5,50,1,0.5134,0.592168501798626,0.372937131306838,0.0536128380876177
0.3,6,1.5,20,2,0.3699,0.450214987459163,-0.199802096933707,-0.532645838109601
0.3,6,1.5,25,2,0.397133333333333,0.480531360546048,-0.0779139491641505,-0.417423979111793
0.3,6,1.5,30,2,0.4141,0.507349645354542,0.0294006990681842,-0.347041635999221
0.3,6,1.5,35,2,0.437966666666667,0.531466463848428,0.126032417526855,-0.249418356136159
0.3,6,1.5,40,2,0.4583,0.553409869620226,0.214457662009367,-0.167188351148775
0.3,6,1.5,45,2,0.4724,0.573552245535884,0.296359170769839,-0.110512336519952
0.3,6,1.5,50,2,0.4923,0.592168501798626,0.372937131306838,-0.0308024351891938
0.3,6,1.5,20,3,0.356266666666667,0.450214987459163,-0.199802096933707,-0.591605047560886
0.3,6,1.5,25,3,0.3812,0.480531360546048,-0.0779139491641505,-0.484457946918864
0.3,6,1.5,30,3,0.4007,0.507349645354542,0.0294006990681842,-0.402549289822041
0.3,6,1.5,35,3,0.4226,0.531466463848428,0.126032417526855,-0.312109162046878
0.3,6,1.5,40,3,0.443433333333333,0.553409869620226,0.214457662009367,-0.227239488865051
0.3,6,1.5,45,3,0.458566666666667,0.573552245535884,0.296359170769839,-0.1661142612584
0.3,6,1.5,50,3,0.4774,0.592168501798626,0.372937131306838,-0.0904616391817823
0.3,6,1.5,25,4,0.366433333333333,0.480531360546048,-0.0779139491641505,-0.547548625771974
0.3,6,1.5,30,4,0.387033333333333,0.507349645354542,0.0294006990681842,-0.459799735113847
0.3,6,1.5,35,4,0.408133333333333,0.531466463848428,0.126032417526855,-0.371687465888623
0.3,6,1.5,40,4,0.430933333333333,0.553409869620226,0.214457662009367,-0.278044192780658
0.3,6,1.5,45,4,0.443533333333333,0.573552245535884,0.296359170769839,-0.226834312108849
0.3,6,1.5,50,4,0.4625,0.592168501798626,0.372937131306838,-0.150282203049338
0.3,6,1.75,20,1,0.478566666666667,0.552241175474789,0.20973011360518,-0.0857859044340763
0.3,6,1.75,25,1,0.5183,0.590513834812926,0.366089946267901,0.0732327115594856
0.3,6,1.75,30,1,0.5445,0.623604967376006,0.504877892239373,0.178472225673002
0.3,6,1.75,35,1,0.5763,0.652690524523987,0.630886845545923,0.307602700810107
0.3,6,1.75,40,1,0.5983,0.678557320936553,0.747149721958883,0.39838675903075
0.3,6,1.75,45,1,0.626933333333333,0.701765093352252,0.855717269852647,0.519083073874588
0.3,6,1.75,50,1,0.6465,0.722730401494356,0.95804595129091,0.603689712875285
0.3,6,1.75,20,2,0.4605,0.552241175474789,0.20973011360518,-0.158329929002828
0.3,6,1.75,25,2,0.499266666666667,0.590513834812926,0.366089946267901,-0.00293333543664483
0.3,6,1.75,30,2,0.525233333333333,0.623604967376006,0.504877892239373,0.101019153027459
0.3,6,1.75,35,2,0.560833333333333,0.652690524523987,0.630886845545923,0.244544781103365
0.3,6,1.75,40,2,0.588133333333333,0.678557320936553,0.747149721958883,0.356254007186358
0.3,6,1.75,45,2,0.6104,0.701765093352252,0.855717269852647,0.448993908201867
0.3,6,1.75,50,2,0.631066666666667,0.722730401494356,0.95804595129091,0.536795550119322
0.3,6,1.75,20,3,0.4442,0.552241175474789,0.20973011360518,-0.224133605848076
0.3,6,1.75,25,3,0.482166666666667,0.590513834812926,0.366089946267901,-0.0713636044169124
0.3,6,1.75,30,3,0.511633333333333,0.623604967376006,0.504877892239373,0.0465417328120953
0.3,6,1.75,35,3,0.546,0.652690524523987,0.630886845545923,0.184521777703557
0.3,6,1.75,40,3,0.5739,0.678557320936553,0.747149721958883,0.29778110460845
0.3,6,1.75,45,3,0.595966666666667,0.701765093352252,0.855717269852647,0.388687354281308
0.3,6,1.75,50,3,0.614566666666667,0.722730401494356,0.95804595129091,0.466549169941429
0.3,6,1.75,25,4,0.466266666666667,0.590513834812926,0.366089946267901,-0.135138621929198
0.3,6,1.75,30,4,0.4974,0.623604967376006,0.504877892239373,-0.0104000937401874
0.3,6,1.75,35,4,0.530833333333333,0.652690524523987,0.630886845545923,0.123490027432473
0.3,6,1.75,40,4,0.5629,0.678557320936553,0.747149721958883,0.252939990600712
0.3,6,1.75,45,4,0.579666666666667,0.701765093352252,0.855717269852647,0.321405178389363
0.3,6,1.75,50,4,0.602433333333333,0.722730401494356,0.95804595129091,0.41561437425697
0.3,6,2,20,1,0.551933333333333,0.633858641474847,0.548806482289796,0.20848523516884
0.3,6,2,25,1,0.598866666666667,0.676351593647963,0.737055288786152,0.400745106008855
0.3,6,2,30,1,0.630433333333333,0.712125943494697,0.905731702010358,0.534076265516103
0.3,6,2,35,1,0.662366666666667,0.742744032778506,1.06027990971212,0.673858785719019
0.3,6,2,40,1,0.692433333333333,0.769258881460578,1.20413117664003,0.811520097956129
